"rank","freq","name","rho","thinning"
"18",0.0909090909090909,"X9",0.5,"clusters"
"22",0.0909090909090909,"X9",0.5,"clusters"
"26",0.0909090909090909,"X9",0.5,"clusters"
"23",0.181818181818182,"X52",0.5,"clusters"
"27",0.0909090909090909,"X52",0.5,"clusters"
"31",0.0909090909090909,"X52",0.5,"clusters"
"41",0.0909090909090909,"X52",0.5,"clusters"
"44",0.0909090909090909,"X52",0.5,"clusters"
"63",0.0909090909090909,"X52",0.5,"clusters"
"69",0.0909090909090909,"X52",0.5,"clusters"
"73",0.0909090909090909,"X52",0.5,"clusters"
"82",0.0909090909090909,"X52",0.5,"clusters"
"96",0.0909090909090909,"X52",0.5,"clusters"
"20",0.0909090909090909,"X90",0.5,"clusters"
"28",0.0909090909090909,"X90",0.5,"clusters"
"46",0.0909090909090909,"X90",0.5,"clusters"
"51",0.0909090909090909,"X90",0.5,"clusters"
"60",0.0909090909090909,"X90",0.5,"clusters"
"61",0.0909090909090909,"X90",0.5,"clusters"
"66",0.0909090909090909,"X90",0.5,"clusters"
"71",0.0909090909090909,"X90",0.5,"clusters"
"79",0.0909090909090909,"X90",0.5,"clusters"
"88",0.0909090909090909,"X90",0.5,"clusters"
"92",0.0909090909090909,"X90",0.5,"clusters"
"17",0.0909090909090909,"X88",0.5,"clusters"
"29",0.181818181818182,"X88",0.5,"clusters"
"30",0.0909090909090909,"X88",0.5,"clusters"
"33",0.181818181818182,"X88",0.5,"clusters"
"54",0.0909090909090909,"X88",0.5,"clusters"
"57",0.0909090909090909,"X88",0.5,"clusters"
"74",0.0909090909090909,"X88",0.5,"clusters"
"80",0.0909090909090909,"X88",0.5,"clusters"
"84",0.0909090909090909,"X88",0.5,"clusters"
"13",0.181818181818182,"X97",0.5,"clusters"
"24",0.0909090909090909,"X97",0.5,"clusters"
"30",0.181818181818182,"X97",0.5,"clusters"
"55",0.0909090909090909,"X97",0.5,"clusters"
"61",0.0909090909090909,"X97",0.5,"clusters"
"81",0.0909090909090909,"X97",0.5,"clusters"
"86",0.0909090909090909,"X97",0.5,"clusters"
"96",0.0909090909090909,"X97",0.5,"clusters"
"99",0.0909090909090909,"X97",0.5,"clusters"
"11",0.0909090909090909,"X70",0.5,"clusters"
"30",0.0909090909090909,"X70",0.5,"clusters"
"31",0.0909090909090909,"X70",0.5,"clusters"
"35",0.0909090909090909,"X70",0.5,"clusters"
"36",0.0909090909090909,"X70",0.5,"clusters"
"39",0.0909090909090909,"X70",0.5,"clusters"
"52",0.0909090909090909,"X70",0.5,"clusters"
"76",0.0909090909090909,"X70",0.5,"clusters"
"78",0.0909090909090909,"X70",0.5,"clusters"
"85",0.0909090909090909,"X70",0.5,"clusters"
"95",0.0909090909090909,"X70",0.5,"clusters"
"22",0.0909090909090909,"X26",0.5,"clusters"
"32",0.0909090909090909,"X26",0.5,"clusters"
"33",0.0909090909090909,"X26",0.5,"clusters"
"38",0.0909090909090909,"X26",0.5,"clusters"
"42",0.181818181818182,"X26",0.5,"clusters"
"43",0.0909090909090909,"X26",0.5,"clusters"
"45",0.0909090909090909,"X26",0.5,"clusters"
"73",0.0909090909090909,"X26",0.5,"clusters"
"77",0.0909090909090909,"X26",0.5,"clusters"
"88",0.0909090909090909,"X26",0.5,"clusters"
"23",0.0909090909090909,"X72",0.5,"clusters"
"33",0.0909090909090909,"X72",0.5,"clusters"
"34",0.0909090909090909,"X72",0.5,"clusters"
"45",0.0909090909090909,"X72",0.5,"clusters"
"74",0.0909090909090909,"X72",0.5,"clusters"
"80",0.0909090909090909,"X72",0.5,"clusters"
"81",0.181818181818182,"X72",0.5,"clusters"
"82",0.0909090909090909,"X72",0.5,"clusters"
"88",0.0909090909090909,"X72",0.5,"clusters"
"93",0.0909090909090909,"X72",0.5,"clusters"
"12",0.0909090909090909,"X29",0.5,"clusters"
"32",0.0909090909090909,"X29",0.5,"clusters"
"33",0.0909090909090909,"X29",0.5,"clusters"
"34",0.181818181818182,"X29",0.5,"clusters"
"52",0.0909090909090909,"X29",0.5,"clusters"
"60",0.0909090909090909,"X29",0.5,"clusters"
"66",0.0909090909090909,"X29",0.5,"clusters"
"71",0.0909090909090909,"X29",0.5,"clusters"
"81",0.0909090909090909,"X29",0.5,"clusters"
"82",0.0909090909090909,"X29",0.5,"clusters"
"6",0.0909090909090909,"X15",0.5,"clusters"
"7",0.0909090909090909,"X15",0.5,"clusters"
"8",0.0909090909090909,"X15",0.5,"clusters"
"9",0.0909090909090909,"X15",0.5,"clusters"
"11",0.0909090909090909,"X15",0.5,"clusters"
"28",0.0909090909090909,"X15",0.5,"clusters"
"31",0.0909090909090909,"X15",0.5,"clusters"
"35",0.0909090909090909,"X15",0.5,"clusters"
"48",0.0909090909090909,"X15",0.5,"clusters"
"67",0.0909090909090909,"X15",0.5,"clusters"
"69",0.0909090909090909,"X15",0.5,"clusters"
"8",0.0909090909090909,"X60",0.5,"clusters"
"15",0.0909090909090909,"X60",0.5,"clusters"
"18",0.0909090909090909,"X60",0.5,"clusters"
"36",0.0909090909090909,"X60",0.5,"clusters"
"45",0.0909090909090909,"X60",0.5,"clusters"
"50",0.0909090909090909,"X60",0.5,"clusters"
"55",0.0909090909090909,"X60",0.5,"clusters"
"63",0.0909090909090909,"X60",0.5,"clusters"
"65",0.0909090909090909,"X60",0.5,"clusters"
"66",0.0909090909090909,"X60",0.5,"clusters"
"94",0.0909090909090909,"X60",0.5,"clusters"
"16",0.0909090909090909,"X17",0.5,"clusters"
"17",0.0909090909090909,"X17",0.5,"clusters"
"32",0.181818181818182,"X17",0.5,"clusters"
"37",0.0909090909090909,"X17",0.5,"clusters"
"44",0.0909090909090909,"X17",0.5,"clusters"
"45",0.0909090909090909,"X17",0.5,"clusters"
"47",0.0909090909090909,"X17",0.5,"clusters"
"62",0.181818181818182,"X17",0.5,"clusters"
"84",0.0909090909090909,"X17",0.5,"clusters"
"38",0.0909090909090909,"X84",0.5,"clusters"
"64",0.181818181818182,"X84",0.5,"clusters"
"67",0.0909090909090909,"X84",0.5,"clusters"
"70",0.0909090909090909,"X84",0.5,"clusters"
"75",0.0909090909090909,"X84",0.5,"clusters"
"79",0.0909090909090909,"X84",0.5,"clusters"
"91",0.0909090909090909,"X84",0.5,"clusters"
"95",0.0909090909090909,"X84",0.5,"clusters"
"97",0.0909090909090909,"X84",0.5,"clusters"
"99",0.0909090909090909,"X84",0.5,"clusters"
"15",0.0909090909090909,"X24",0.5,"clusters"
"16",0.0909090909090909,"X24",0.5,"clusters"
"19",0.0909090909090909,"X24",0.5,"clusters"
"30",0.0909090909090909,"X24",0.5,"clusters"
"39",0.0909090909090909,"X24",0.5,"clusters"
"44",0.0909090909090909,"X24",0.5,"clusters"
"51",0.0909090909090909,"X24",0.5,"clusters"
"59",0.0909090909090909,"X24",0.5,"clusters"
"71",0.0909090909090909,"X24",0.5,"clusters"
"82",0.0909090909090909,"X24",0.5,"clusters"
"98",0.0909090909090909,"X24",0.5,"clusters"
"16",0.0909090909090909,"X91",0.5,"clusters"
"24",0.0909090909090909,"X91",0.5,"clusters"
"37",0.0909090909090909,"X91",0.5,"clusters"
"39",0.0909090909090909,"X91",0.5,"clusters"
"40",0.0909090909090909,"X91",0.5,"clusters"
"53",0.0909090909090909,"X91",0.5,"clusters"
"57",0.0909090909090909,"X91",0.5,"clusters"
"58",0.0909090909090909,"X91",0.5,"clusters"
"72",0.0909090909090909,"X91",0.5,"clusters"
"84",0.0909090909090909,"X91",0.5,"clusters"
"86",0.0909090909090909,"X91",0.5,"clusters"
"23",0.0909090909090909,"X40",0.5,"clusters"
"34",0.0909090909090909,"X40",0.5,"clusters"
"37",0.0909090909090909,"X40",0.5,"clusters"
"41",0.181818181818182,"X40",0.5,"clusters"
"43",0.0909090909090909,"X40",0.5,"clusters"
"63",0.0909090909090909,"X40",0.5,"clusters"
"71",0.0909090909090909,"X40",0.5,"clusters"
"75",0.0909090909090909,"X40",0.5,"clusters"
"89",0.0909090909090909,"X40",0.5,"clusters"
"98",0.0909090909090909,"X40",0.5,"clusters"
"27",0.0909090909090909,"X45",0.5,"clusters"
"42",0.0909090909090909,"X45",0.5,"clusters"
"56",0.0909090909090909,"X45",0.5,"clusters"
"64",0.0909090909090909,"X45",0.5,"clusters"
"66",0.0909090909090909,"X45",0.5,"clusters"
"71",0.0909090909090909,"X45",0.5,"clusters"
"86",0.0909090909090909,"X45",0.5,"clusters"
"91",0.0909090909090909,"X45",0.5,"clusters"
"94",0.0909090909090909,"X45",0.5,"clusters"
"96",0.181818181818182,"X45",0.5,"clusters"
"12",0.0909090909090909,"X92",0.5,"clusters"
"25",0.0909090909090909,"X92",0.5,"clusters"
"38",0.0909090909090909,"X92",0.5,"clusters"
"43",0.181818181818182,"X92",0.5,"clusters"
"46",0.0909090909090909,"X92",0.5,"clusters"
"65",0.0909090909090909,"X92",0.5,"clusters"
"66",0.0909090909090909,"X92",0.5,"clusters"
"71",0.0909090909090909,"X92",0.5,"clusters"
"72",0.0909090909090909,"X92",0.5,"clusters"
"94",0.0909090909090909,"X92",0.5,"clusters"
"15",0.0909090909090909,"X54",0.5,"clusters"
"25",0.0909090909090909,"X54",0.5,"clusters"
"40",0.0909090909090909,"X54",0.5,"clusters"
"41",0.0909090909090909,"X54",0.5,"clusters"
"42",0.0909090909090909,"X54",0.5,"clusters"
"44",0.0909090909090909,"X54",0.5,"clusters"
"55",0.0909090909090909,"X54",0.5,"clusters"
"59",0.0909090909090909,"X54",0.5,"clusters"
"76",0.0909090909090909,"X54",0.5,"clusters"
"81",0.0909090909090909,"X54",0.5,"clusters"
"85",0.0909090909090909,"X54",0.5,"clusters"
"13",0.0909090909090909,"X65",0.5,"clusters"
"20",0.0909090909090909,"X65",0.5,"clusters"
"45",0.0909090909090909,"X65",0.5,"clusters"
"50",0.0909090909090909,"X65",0.5,"clusters"
"51",0.0909090909090909,"X65",0.5,"clusters"
"53",0.0909090909090909,"X65",0.5,"clusters"
"62",0.0909090909090909,"X65",0.5,"clusters"
"70",0.0909090909090909,"X65",0.5,"clusters"
"79",0.0909090909090909,"X65",0.5,"clusters"
"94",0.0909090909090909,"X65",0.5,"clusters"
"98",0.0909090909090909,"X65",0.5,"clusters"
"29",0.0909090909090909,"X19",0.5,"clusters"
"46",0.272727272727273,"X19",0.5,"clusters"
"51",0.0909090909090909,"X19",0.5,"clusters"
"53",0.0909090909090909,"X19",0.5,"clusters"
"57",0.0909090909090909,"X19",0.5,"clusters"
"72",0.0909090909090909,"X19",0.5,"clusters"
"75",0.0909090909090909,"X19",0.5,"clusters"
"81",0.0909090909090909,"X19",0.5,"clusters"
"85",0.0909090909090909,"X19",0.5,"clusters"
"27",0.0909090909090909,"X42",0.5,"clusters"
"40",0.0909090909090909,"X42",0.5,"clusters"
"43",0.0909090909090909,"X42",0.5,"clusters"
"47",0.0909090909090909,"X42",0.5,"clusters"
"55",0.0909090909090909,"X42",0.5,"clusters"
"58",0.0909090909090909,"X42",0.5,"clusters"
"61",0.0909090909090909,"X42",0.5,"clusters"
"71",0.0909090909090909,"X42",0.5,"clusters"
"78",0.0909090909090909,"X42",0.5,"clusters"
"90",0.0909090909090909,"X42",0.5,"clusters"
"100",0.0909090909090909,"X42",0.5,"clusters"
"12",0.0909090909090909,"X30",0.5,"clusters"
"38",0.0909090909090909,"X30",0.5,"clusters"
"47",0.0909090909090909,"X30",0.5,"clusters"
"48",0.0909090909090909,"X30",0.5,"clusters"
"51",0.0909090909090909,"X30",0.5,"clusters"
"54",0.0909090909090909,"X30",0.5,"clusters"
"56",0.0909090909090909,"X30",0.5,"clusters"
"64",0.181818181818182,"X30",0.5,"clusters"
"67",0.0909090909090909,"X30",0.5,"clusters"
"90",0.0909090909090909,"X30",0.5,"clusters"
"31",0.0909090909090909,"X50",0.5,"clusters"
"43",0.0909090909090909,"X50",0.5,"clusters"
"49",0.0909090909090909,"X50",0.5,"clusters"
"61",0.0909090909090909,"X50",0.5,"clusters"
"62",0.0909090909090909,"X50",0.5,"clusters"
"65",0.0909090909090909,"X50",0.5,"clusters"
"69",0.0909090909090909,"X50",0.5,"clusters"
"73",0.0909090909090909,"X50",0.5,"clusters"
"80",0.181818181818182,"X50",0.5,"clusters"
"100",0.0909090909090909,"X50",0.5,"clusters"
"15",0.0909090909090909,"X22",0.5,"clusters"
"20",0.0909090909090909,"X22",0.5,"clusters"
"23",0.0909090909090909,"X22",0.5,"clusters"
"50",0.272727272727273,"X22",0.5,"clusters"
"54",0.0909090909090909,"X22",0.5,"clusters"
"75",0.0909090909090909,"X22",0.5,"clusters"
"82",0.0909090909090909,"X22",0.5,"clusters"
"89",0.0909090909090909,"X22",0.5,"clusters"
"92",0.0909090909090909,"X22",0.5,"clusters"
"21",0.0909090909090909,"X39",0.5,"clusters"
"32",0.0909090909090909,"X39",0.5,"clusters"
"34",0.0909090909090909,"X39",0.5,"clusters"
"35",0.0909090909090909,"X39",0.5,"clusters"
"36",0.0909090909090909,"X39",0.5,"clusters"
"47",0.0909090909090909,"X39",0.5,"clusters"
"51",0.0909090909090909,"X39",0.5,"clusters"
"60",0.0909090909090909,"X39",0.5,"clusters"
"66",0.0909090909090909,"X39",0.5,"clusters"
"75",0.0909090909090909,"X39",0.5,"clusters"
"87",0.0909090909090909,"X39",0.5,"clusters"
"11",0.0909090909090909,"X82",0.5,"clusters"
"26",0.0909090909090909,"X82",0.5,"clusters"
"36",0.0909090909090909,"X82",0.5,"clusters"
"37",0.0909090909090909,"X82",0.5,"clusters"
"49",0.0909090909090909,"X82",0.5,"clusters"
"52",0.0909090909090909,"X82",0.5,"clusters"
"65",0.0909090909090909,"X82",0.5,"clusters"
"70",0.0909090909090909,"X82",0.5,"clusters"
"72",0.0909090909090909,"X82",0.5,"clusters"
"86",0.0909090909090909,"X82",0.5,"clusters"
"95",0.0909090909090909,"X82",0.5,"clusters"
"11",0.0909090909090909,"X85",0.5,"clusters"
"14",0.0909090909090909,"X85",0.5,"clusters"
"19",0.0909090909090909,"X85",0.5,"clusters"
"30",0.0909090909090909,"X85",0.5,"clusters"
"45",0.0909090909090909,"X85",0.5,"clusters"
"53",0.0909090909090909,"X85",0.5,"clusters"
"55",0.0909090909090909,"X85",0.5,"clusters"
"57",0.0909090909090909,"X85",0.5,"clusters"
"67",0.0909090909090909,"X85",0.5,"clusters"
"68",0.0909090909090909,"X85",0.5,"clusters"
"77",0.0909090909090909,"X85",0.5,"clusters"
"19",0.0909090909090909,"X61",0.5,"clusters"
"43",0.0909090909090909,"X61",0.5,"clusters"
"54",0.0909090909090909,"X61",0.5,"clusters"
"56",0.0909090909090909,"X61",0.5,"clusters"
"57",0.0909090909090909,"X61",0.5,"clusters"
"76",0.0909090909090909,"X61",0.5,"clusters"
"83",0.0909090909090909,"X61",0.5,"clusters"
"84",0.0909090909090909,"X61",0.5,"clusters"
"89",0.0909090909090909,"X61",0.5,"clusters"
"94",0.181818181818182,"X61",0.5,"clusters"
"16",0.0909090909090909,"X58",0.5,"clusters"
"19",0.181818181818182,"X58",0.5,"clusters"
"22",0.181818181818182,"X58",0.5,"clusters"
"27",0.0909090909090909,"X58",0.5,"clusters"
"33",0.0909090909090909,"X58",0.5,"clusters"
"55",0.0909090909090909,"X58",0.5,"clusters"
"58",0.0909090909090909,"X58",0.5,"clusters"
"68",0.0909090909090909,"X58",0.5,"clusters"
"87",0.0909090909090909,"X58",0.5,"clusters"
"14",0.0909090909090909,"X34",0.5,"clusters"
"20",0.0909090909090909,"X34",0.5,"clusters"
"24",0.0909090909090909,"X34",0.5,"clusters"
"28",0.0909090909090909,"X34",0.5,"clusters"
"34",0.0909090909090909,"X34",0.5,"clusters"
"36",0.0909090909090909,"X34",0.5,"clusters"
"38",0.0909090909090909,"X34",0.5,"clusters"
"56",0.0909090909090909,"X34",0.5,"clusters"
"63",0.0909090909090909,"X34",0.5,"clusters"
"71",0.0909090909090909,"X34",0.5,"clusters"
"76",0.0909090909090909,"X34",0.5,"clusters"
"20",0.0909090909090909,"X80",0.5,"clusters"
"32",0.0909090909090909,"X80",0.5,"clusters"
"34",0.0909090909090909,"X80",0.5,"clusters"
"35",0.0909090909090909,"X80",0.5,"clusters"
"57",0.0909090909090909,"X80",0.5,"clusters"
"74",0.0909090909090909,"X80",0.5,"clusters"
"81",0.0909090909090909,"X80",0.5,"clusters"
"97",0.0909090909090909,"X80",0.5,"clusters"
"98",0.0909090909090909,"X80",0.5,"clusters"
"99",0.0909090909090909,"X80",0.5,"clusters"
"100",0.0909090909090909,"X80",0.5,"clusters"
"13",0.0909090909090909,"X23",0.5,"clusters"
"24",0.0909090909090909,"X23",0.5,"clusters"
"35",0.0909090909090909,"X23",0.5,"clusters"
"38",0.0909090909090909,"X23",0.5,"clusters"
"39",0.0909090909090909,"X23",0.5,"clusters"
"46",0.0909090909090909,"X23",0.5,"clusters"
"52",0.0909090909090909,"X23",0.5,"clusters"
"55",0.0909090909090909,"X23",0.5,"clusters"
"58",0.0909090909090909,"X23",0.5,"clusters"
"63",0.0909090909090909,"X23",0.5,"clusters"
"92",0.0909090909090909,"X23",0.5,"clusters"
"18",0.0909090909090909,"X53",0.5,"clusters"
"30",0.0909090909090909,"X53",0.5,"clusters"
"41",0.0909090909090909,"X53",0.5,"clusters"
"42",0.0909090909090909,"X53",0.5,"clusters"
"48",0.0909090909090909,"X53",0.5,"clusters"
"52",0.0909090909090909,"X53",0.5,"clusters"
"54",0.0909090909090909,"X53",0.5,"clusters"
"59",0.0909090909090909,"X53",0.5,"clusters"
"97",0.0909090909090909,"X53",0.5,"clusters"
"98",0.0909090909090909,"X53",0.5,"clusters"
"100",0.0909090909090909,"X53",0.5,"clusters"
"10",0.0909090909090909,"X49",0.5,"clusters"
"11",0.0909090909090909,"X49",0.5,"clusters"
"36",0.0909090909090909,"X49",0.5,"clusters"
"60",0.0909090909090909,"X49",0.5,"clusters"
"64",0.0909090909090909,"X49",0.5,"clusters"
"70",0.0909090909090909,"X49",0.5,"clusters"
"77",0.0909090909090909,"X49",0.5,"clusters"
"82",0.0909090909090909,"X49",0.5,"clusters"
"84",0.0909090909090909,"X49",0.5,"clusters"
"88",0.0909090909090909,"X49",0.5,"clusters"
"95",0.0909090909090909,"X49",0.5,"clusters"
"16",0.0909090909090909,"X69",0.5,"clusters"
"18",0.0909090909090909,"X69",0.5,"clusters"
"27",0.181818181818182,"X69",0.5,"clusters"
"29",0.0909090909090909,"X69",0.5,"clusters"
"37",0.181818181818182,"X69",0.5,"clusters"
"38",0.0909090909090909,"X69",0.5,"clusters"
"40",0.181818181818182,"X69",0.5,"clusters"
"61",0.0909090909090909,"X69",0.5,"clusters"
"18",0.0909090909090909,"X89",0.5,"clusters"
"28",0.0909090909090909,"X89",0.5,"clusters"
"61",0.0909090909090909,"X89",0.5,"clusters"
"62",0.0909090909090909,"X89",0.5,"clusters"
"65",0.0909090909090909,"X89",0.5,"clusters"
"76",0.0909090909090909,"X89",0.5,"clusters"
"78",0.181818181818182,"X89",0.5,"clusters"
"86",0.0909090909090909,"X89",0.5,"clusters"
"93",0.181818181818182,"X89",0.5,"clusters"
"10",0.0909090909090909,"X36",0.5,"clusters"
"40",0.0909090909090909,"X36",0.5,"clusters"
"42",0.0909090909090909,"X36",0.5,"clusters"
"50",0.0909090909090909,"X36",0.5,"clusters"
"59",0.0909090909090909,"X36",0.5,"clusters"
"61",0.0909090909090909,"X36",0.5,"clusters"
"63",0.0909090909090909,"X36",0.5,"clusters"
"69",0.0909090909090909,"X36",0.5,"clusters"
"76",0.0909090909090909,"X36",0.5,"clusters"
"87",0.0909090909090909,"X36",0.5,"clusters"
"89",0.0909090909090909,"X36",0.5,"clusters"
"10",0.0909090909090909,"X74",0.5,"clusters"
"13",0.0909090909090909,"X74",0.5,"clusters"
"36",0.0909090909090909,"X74",0.5,"clusters"
"53",0.272727272727273,"X74",0.5,"clusters"
"56",0.0909090909090909,"X74",0.5,"clusters"
"64",0.0909090909090909,"X74",0.5,"clusters"
"70",0.0909090909090909,"X74",0.5,"clusters"
"76",0.0909090909090909,"X74",0.5,"clusters"
"80",0.0909090909090909,"X74",0.5,"clusters"
"12",0.0909090909090909,"X71",0.5,"clusters"
"19",0.0909090909090909,"X71",0.5,"clusters"
"26",0.0909090909090909,"X71",0.5,"clusters"
"32",0.0909090909090909,"X71",0.5,"clusters"
"65",0.0909090909090909,"X71",0.5,"clusters"
"68",0.0909090909090909,"X71",0.5,"clusters"
"74",0.181818181818182,"X71",0.5,"clusters"
"87",0.0909090909090909,"X71",0.5,"clusters"
"90",0.181818181818182,"X71",0.5,"clusters"
"13",0.0909090909090909,"X66",0.5,"clusters"
"22",0.0909090909090909,"X66",0.5,"clusters"
"36",0.0909090909090909,"X66",0.5,"clusters"
"46",0.0909090909090909,"X66",0.5,"clusters"
"59",0.0909090909090909,"X66",0.5,"clusters"
"61",0.0909090909090909,"X66",0.5,"clusters"
"66",0.0909090909090909,"X66",0.5,"clusters"
"81",0.0909090909090909,"X66",0.5,"clusters"
"86",0.0909090909090909,"X66",0.5,"clusters"
"88",0.0909090909090909,"X66",0.5,"clusters"
"94",0.0909090909090909,"X66",0.5,"clusters"
"31",0.0909090909090909,"X48",0.5,"clusters"
"52",0.0909090909090909,"X48",0.5,"clusters"
"54",0.0909090909090909,"X48",0.5,"clusters"
"57",0.0909090909090909,"X48",0.5,"clusters"
"63",0.0909090909090909,"X48",0.5,"clusters"
"67",0.0909090909090909,"X48",0.5,"clusters"
"76",0.0909090909090909,"X48",0.5,"clusters"
"80",0.0909090909090909,"X48",0.5,"clusters"
"81",0.0909090909090909,"X48",0.5,"clusters"
"89",0.0909090909090909,"X48",0.5,"clusters"
"93",0.0909090909090909,"X48",0.5,"clusters"
"15",0.0909090909090909,"X86",0.5,"clusters"
"25",0.0909090909090909,"X86",0.5,"clusters"
"28",0.0909090909090909,"X86",0.5,"clusters"
"36",0.0909090909090909,"X86",0.5,"clusters"
"54",0.0909090909090909,"X86",0.5,"clusters"
"57",0.0909090909090909,"X86",0.5,"clusters"
"60",0.181818181818182,"X86",0.5,"clusters"
"68",0.0909090909090909,"X86",0.5,"clusters"
"84",0.0909090909090909,"X86",0.5,"clusters"
"100",0.0909090909090909,"X86",0.5,"clusters"
"20",0.0909090909090909,"X56",0.5,"clusters"
"21",0.0909090909090909,"X56",0.5,"clusters"
"42",0.0909090909090909,"X56",0.5,"clusters"
"53",0.0909090909090909,"X56",0.5,"clusters"
"68",0.0909090909090909,"X56",0.5,"clusters"
"69",0.0909090909090909,"X56",0.5,"clusters"
"77",0.0909090909090909,"X56",0.5,"clusters"
"79",0.0909090909090909,"X56",0.5,"clusters"
"83",0.0909090909090909,"X56",0.5,"clusters"
"91",0.0909090909090909,"X56",0.5,"clusters"
"94",0.0909090909090909,"X56",0.5,"clusters"
"15",0.0909090909090909,"X95",0.5,"clusters"
"16",0.0909090909090909,"X95",0.5,"clusters"
"18",0.0909090909090909,"X95",0.5,"clusters"
"27",0.0909090909090909,"X95",0.5,"clusters"
"31",0.0909090909090909,"X95",0.5,"clusters"
"39",0.0909090909090909,"X95",0.5,"clusters"
"61",0.0909090909090909,"X95",0.5,"clusters"
"64",0.181818181818182,"X95",0.5,"clusters"
"70",0.0909090909090909,"X95",0.5,"clusters"
"80",0.0909090909090909,"X95",0.5,"clusters"
"11",0.0909090909090909,"X18",0.5,"clusters"
"17",0.0909090909090909,"X18",0.5,"clusters"
"40",0.0909090909090909,"X18",0.5,"clusters"
"41",0.0909090909090909,"X18",0.5,"clusters"
"45",0.0909090909090909,"X18",0.5,"clusters"
"66",0.0909090909090909,"X18",0.5,"clusters"
"71",0.0909090909090909,"X18",0.5,"clusters"
"72",0.0909090909090909,"X18",0.5,"clusters"
"82",0.0909090909090909,"X18",0.5,"clusters"
"92",0.0909090909090909,"X18",0.5,"clusters"
"96",0.0909090909090909,"X18",0.5,"clusters"
"28",0.0909090909090909,"X20",0.5,"clusters"
"35",0.0909090909090909,"X20",0.5,"clusters"
"39",0.0909090909090909,"X20",0.5,"clusters"
"48",0.0909090909090909,"X20",0.5,"clusters"
"50",0.0909090909090909,"X20",0.5,"clusters"
"54",0.0909090909090909,"X20",0.5,"clusters"
"63",0.0909090909090909,"X20",0.5,"clusters"
"72",0.0909090909090909,"X20",0.5,"clusters"
"90",0.0909090909090909,"X20",0.5,"clusters"
"91",0.0909090909090909,"X20",0.5,"clusters"
"97",0.0909090909090909,"X20",0.5,"clusters"
"21",0.0909090909090909,"X99",0.5,"clusters"
"30",0.0909090909090909,"X99",0.5,"clusters"
"33",0.0909090909090909,"X99",0.5,"clusters"
"49",0.0909090909090909,"X99",0.5,"clusters"
"65",0.0909090909090909,"X99",0.5,"clusters"
"68",0.0909090909090909,"X99",0.5,"clusters"
"70",0.0909090909090909,"X99",0.5,"clusters"
"73",0.0909090909090909,"X99",0.5,"clusters"
"85",0.0909090909090909,"X99",0.5,"clusters"
"87",0.0909090909090909,"X99",0.5,"clusters"
"94",0.0909090909090909,"X99",0.5,"clusters"
"12",0.0909090909090909,"X67",0.5,"clusters"
"18",0.0909090909090909,"X67",0.5,"clusters"
"28",0.0909090909090909,"X67",0.5,"clusters"
"39",0.0909090909090909,"X67",0.5,"clusters"
"43",0.0909090909090909,"X67",0.5,"clusters"
"45",0.0909090909090909,"X67",0.5,"clusters"
"61",0.0909090909090909,"X67",0.5,"clusters"
"71",0.0909090909090909,"X67",0.5,"clusters"
"74",0.0909090909090909,"X67",0.5,"clusters"
"79",0.0909090909090909,"X67",0.5,"clusters"
"92",0.0909090909090909,"X67",0.5,"clusters"
"23",0.0909090909090909,"X47",0.5,"clusters"
"35",0.0909090909090909,"X47",0.5,"clusters"
"44",0.181818181818182,"X47",0.5,"clusters"
"58",0.0909090909090909,"X47",0.5,"clusters"
"66",0.0909090909090909,"X47",0.5,"clusters"
"72",0.0909090909090909,"X47",0.5,"clusters"
"75",0.0909090909090909,"X47",0.5,"clusters"
"77",0.0909090909090909,"X47",0.5,"clusters"
"91",0.0909090909090909,"X47",0.5,"clusters"
"98",0.0909090909090909,"X47",0.5,"clusters"
"24",0.0909090909090909,"X46",0.5,"clusters"
"41",0.0909090909090909,"X46",0.5,"clusters"
"56",0.0909090909090909,"X46",0.5,"clusters"
"59",0.0909090909090909,"X46",0.5,"clusters"
"76",0.0909090909090909,"X46",0.5,"clusters"
"77",0.0909090909090909,"X46",0.5,"clusters"
"78",0.0909090909090909,"X46",0.5,"clusters"
"86",0.0909090909090909,"X46",0.5,"clusters"
"92",0.181818181818182,"X46",0.5,"clusters"
"98",0.0909090909090909,"X46",0.5,"clusters"
"21",0.0909090909090909,"X37",0.5,"clusters"
"26",0.0909090909090909,"X37",0.5,"clusters"
"41",0.0909090909090909,"X37",0.5,"clusters"
"50",0.0909090909090909,"X37",0.5,"clusters"
"52",0.0909090909090909,"X37",0.5,"clusters"
"60",0.0909090909090909,"X37",0.5,"clusters"
"61",0.0909090909090909,"X37",0.5,"clusters"
"74",0.0909090909090909,"X37",0.5,"clusters"
"77",0.181818181818182,"X37",0.5,"clusters"
"79",0.0909090909090909,"X37",0.5,"clusters"
"13",0.0909090909090909,"X100",0.5,"clusters"
"20",0.0909090909090909,"X100",0.5,"clusters"
"24",0.0909090909090909,"X100",0.5,"clusters"
"55",0.0909090909090909,"X100",0.5,"clusters"
"56",0.0909090909090909,"X100",0.5,"clusters"
"66",0.0909090909090909,"X100",0.5,"clusters"
"72",0.0909090909090909,"X100",0.5,"clusters"
"73",0.0909090909090909,"X100",0.5,"clusters"
"78",0.181818181818182,"X100",0.5,"clusters"
"100",0.0909090909090909,"X100",0.5,"clusters"
"11",0.0909090909090909,"X76",0.5,"clusters"
"19",0.0909090909090909,"X76",0.5,"clusters"
